02/03/2009	, 7.925
03/03/2009	, 7.93
04/03/2009	, 7.915
05/03/2009	, 7.9
06/03/2009	, 7.895
09/03/2009	, 7.905
10/03/2009	, 7.9
11/03/2009	, 7.91
12/03/2009	, 7.9
13/03/2009	, 7.895
17/03/2009	, 7.875
18/03/2009	, 7.8275
19/03/2009	, 7.815
20/03/2009	, 7.76
23/03/2009	, 7.2
24/03/2009	, 7.185
25/03/2009	, 7.175
26/03/2009	, 7.17
27/03/2009	, 7.135
30/03/2009	, 7.13
31/03/2009	, 7.15
01/04/2009	, 7.12
02/04/2009	, 7.085
03/04/2009	, 7.045
06/04/2009	, 7.025
07/04/2009	, 6.9775
08/04/2009	, 6.95
13/04/2009	, 6.915
14/04/2009	, 6.88
15/04/2009	, 6.84
16/04/2009	, 6.78
17/04/2009	, 6.725
20/04/2009	, 6.495
21/04/2009	, 6.44
22/04/2009	, 6.4161
23/04/2009	, 6.365
24/04/2009	, 6.34
27/04/2009	, 6.325
28/04/2009	, 6.3012
29/04/2009	, 6.275
30/04/2009	, 6.2475
04/05/2009	, 6.21
05/05/2009	, 6.195
06/05/2009	, 6.15
07/05/2009	, 6.115
08/05/2009	, 6.0475
11/05/2009	, 6.005
12/05/2009	, 5.96
13/05/2009	, 5.925
14/05/2009	, 5.85
15/05/2009	, 5.7921
18/05/2009	, 5.656
19/05/2009	, 5.64
20/05/2009	, 5.615
21/05/2009	, 5.57
22/05/2009	, 5.55
25/05/2009	, 5.5116
26/05/2009	, 5.4869
27/05/2009	, 5.455
28/05/2009	, 5.43
29/05/2009	, 5.435
01/06/2009	, 5.435
02/06/2009	, 5.4106
03/06/2009	, 5.41
04/06/2009	, 5.39
05/06/2009	, 5.38
08/06/2009	, 5.37
09/06/2009	, 5.36
10/06/2009	, 5.355
11/06/2009	, 5.32
12/06/2009	, 5.31
15/06/2009	, 5.295
16/06/2009	, 5.285
17/06/2009	, 5.25
18/06/2009	, 5.225
19/06/2009	, 5.2037
22/06/2009	, 5.125
23/06/2009	, 5.12
24/06/2009	, 5.115
25/06/2009	, 5.1113
26/06/2009	, 5.12
29/06/2009	, 5.085
30/06/2009	, 5.085
01/07/2009	, 5.0665
02/07/2009	, 5.065
03/07/2009	, 5.045
06/07/2009	, 5.03
07/07/2009	, 5.005
08/07/2009	, 4.95
09/07/2009	, 4.9228
10/07/2009	, 4.9
13/07/2009	, 4.875
14/07/2009	, 4.855
15/07/2009	, 4.835
16/07/2009	, 4.855
17/07/2009	, 4.87
20/07/2009	, 4.845
21/07/2009	, 4.87
22/07/2009	, 4.88
23/07/2009	, 4.889
24/07/2009	, 4.88
27/07/2009	, 4.8905
28/07/2009	, 4.9
29/07/2009	, 4.8968
30/07/2009	, 4.885
31/07/2009	, 4.885
03/08/2009	, 4.895
04/08/2009	, 4.9105
05/08/2009	, 4.8865
06/08/2009	, 4.89
07/08/2009	, 4.9001
10/08/2009	, 4.895
11/08/2009	, 4.9008
12/08/2009	, 4.9
13/08/2009	, 4.8755
14/08/2009	, 4.8655
17/08/2009	, 4.867
18/08/2009	, 4.895
19/08/2009	, 4.885
20/08/2009	, 4.905
21/08/2009	, 4.8975
24/08/2009	, 4.895
25/08/2009	, 4.8725
26/08/2009	, 4.855
27/08/2009	, 4.8882
28/08/2009	, 4.8985
31/08/2009	, 4.9
01/09/2009	, 4.88
02/09/2009	, 4.9053
03/09/2009	, 4.905
04/09/2009	, 4.885
07/09/2009	, 4.9
08/09/2009	, 4.91
09/09/2009	, 4.9258
10/09/2009	, 4.9225
11/09/2009	, 4.91
14/09/2009	, 4.885
15/09/2009	, 4.894
17/09/2009	, 4.9163
18/09/2009	, 4.905
21/09/2009	, 4.9325
22/09/2009	, 4.915
23/09/2009	, 4.915
24/09/2009	, 4.928
25/09/2009	, 4.9375
28/09/2009	, 4.905
29/09/2009	, 4.9263
30/09/2009	, 4.93
01/10/2009	, 4.9349
02/10/2009	, 4.94
05/10/2009	, 4.94
06/10/2009	, 4.91
07/10/2009	, 4.915
08/10/2009	, 4.9225
09/10/2009	, 4.92
12/10/2009	, 4.9275
13/10/2009	, 4.9423
14/10/2009	, 4.9402
15/10/2009	, 4.94
16/10/2009	, 4.915
19/10/2009	, 4.895
20/10/2009	, 4.91
21/10/2009	, 4.9186
22/10/2009	, 4.895
23/10/2009	, 4.9198
26/10/2009	, 4.9367
27/10/2009	, 4.9333
28/10/2009	, 4.91
29/10/2009	, 4.9389
30/10/2009	, 4.9513
03/11/2009	, 4.935
04/11/2009	, 4.9316
05/11/2009	, 4.9295
06/11/2009	, 4.91
09/11/2009	, 4.934
10/11/2009	, 4.936
11/11/2009	, 4.92
12/11/2009	, 4.9385
13/11/2009	, 4.92
17/11/2009	, 4.92
18/11/2009	, 4.915
19/11/2009	, 4.8975
20/11/2009	, 4.9376
23/11/2009	, 4.955
24/11/2009	, 4.9725
25/11/2009	, 4.94
26/11/2009	, 4.925
27/11/2009	, 4.93
30/11/2009	, 4.945
01/12/2009	, 4.94
02/12/2009	, 4.945
03/12/2009	, 4.97
04/12/2009	, 4.95
07/12/2009	, 4.975
08/12/2009	, 4.935
09/12/2009	, 4.9287
10/12/2009	, 4.92
11/12/2009	, 4.91
14/12/2009	, 4.89
15/12/2009	, 4.9
